Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned,Attendance_Score,Merit_Score
26847,Legal,Female,52,Manager,2015-08-30 08:03:05.556036,9,High School,5,9000.0,41,3,24,13,75,10,15,0,1.58,False,1,0.2858336425479283
26854,Engineering,Female,49,Analyst,2020-11-13 08:03:05.556036,3,High School,4,5600.0,36,6,26,7,50,6,18,0,1.48,False,7,0.3348534322820037
26861,Engineering,Male,23,Consultant,2021-10-19 08:03:05.556036,2,Bachelor,4,7700.0,36,8,13,12,100,13,29,0,2.19,False,2,0.3293103483817769
26864,Operations,Male,25,Technician,2024-01-31 08:03:05.556036,0,High School,2,4200.0,47,35,21,13,0,14,34,0,1.01,False,1,0.2763297258297258
26873,HR,Male,59,Consultant,2017-03-11 08:03:05.556036,7,Bachelor,1,6050.0,49,19,29,13,0,3,73,0,3.04,False,1,0.34131148216862506
26884,Marketing,Female,33,Engineer,2015-03-20 08:03:05.556036,9,High School,1,6600.0,55,14,7,12,100,6,46,0,2.08,True,2,0.23264357864357862
26886,Marketing,Male,58,Specialist,2016-07-10 08:03:05.556036,8,Bachelor,1,4950.0,37,22,22,3,75,3,29,0,1.95,False,11,0.35302463409606266
26900,Sales,Female,46,Technician,2014-11-14 08:03:05.556036,9,Master,1,3850.0,55,13,9,10,75,1,48,0,2.36,True,4,0.27517377860235
26910,Legal,Male,37,Developer,2021-01-27 08:03:05.556036,3,Bachelor,3,6500.0,56,38,14,10,75,8,6,0,2.13,False,4,0.3808661100803957
26938,Engineering,Male,52,Technician,2016-12-11 08:03:05.556036,7,Master,3,4550.0,44,8,27,13,0,7,67,0,3.22,False,1,0.3932923108637394
26945,Customer Support,Male,42,Developer,2017-08-02 08:03:05.556036,7,High School,2,6000.0,48,8,28,0,100,2,42,0,1.6,False,14,0.39750154607297467
26947,IT,Female,34,Consultant,2022-12-03 08:03:05.556036,1,Bachelor,1,6050.0,31,16,26,8,75,1,3,0,3.2,False,6,0.26708101422387137
26950,Legal,Male,31,Manager,2021-10-27 08:03:05.556036,2,Bachelor,3,7800.0,40,7,0,10,50,12,40,0,2.89,True,4,0.3610223665223665
26951,Legal,Male,39,Analyst,2017-10-19 08:03:05.556036,6,High School,1,4400.0,44,48,0,7,100,1,23,0,1.18,False,7,0.3513830138115852
26952,Sales,Male,25,Manager,2019-08-10 08:03:05.556036,5,Bachelor,3,7800.0,46,30,19,13,50,16,37,0,1.36,False,1,0.3294821686250257
26955,Legal,Female,57,Analyst,2016-12-11 08:03:05.556036,7,Bachelor,1,4400.0,37,3,19,2,100,4,45,0,2.67,False,12,0.358082560296846
26960,Finance,Male,25,Technician,2018-03-05 08:03:05.556036,6,Bachelor,2,4200.0,31,15,26,13,100,1,39,0,4.95,False,1,0.4017980828695114
26980,Engineering,Male,39,Specialist,2016-04-30 08:03:05.556036,8,Master,3,5850.0,57,17,7,14,50,4,4,0,4.19,False,0,0.3369685631828489
26990,Engineering,Female,33,Consultant,2017-11-26 08:03:05.556036,6,High School,2,6600.0,54,9,29,14,0,2,77,0,1.67,False,0,0.27579024943310654
26997,Legal,Male,40,Developer,2015-09-02 08:03:05.556036,9,High School,1,5500.0,37,41,20,8,0,12,32,0,2.24,False,6,0.3797076891362606
27006,Engineering,Female,60,Specialist,2023-11-08 08:03:05.556036,0,Master,1,4950.0,59,38,16,11,75,14,65,0,2.22,False,3,0.39027231498660064
27012,Customer Support,Female,27,Specialist,2014-12-12 08:03:05.556036,9,High School,1,4950.0,51,11,20,1,75,9,72,0,1.39,False,13,0.39556679035250464
27014,Legal,Male,51,Engineer,2020-08-20 08:03:05.556036,4,Bachelor,2,7200.0,31,47,21,12,100,15,14,0,3.1,False,2,0.40369099154813437
27025,Operations,Female,26,Analyst,2021-03-11 08:03:05.556036,3,High School,1,4400.0,37,24,1,9,50,8,22,0,3.79,False,5,0.3533321995464852
27055,Sales,Other,50,Consultant,2020-03-21 08:03:05.556036,4,High School,3,7150.0,49,13,0,10,0,11,2,0,2.25,False,4,0.2767444856730571
27074,HR,Male,53,Developer,2020-12-05 08:03:05.556036,3,Bachelor,1,5500.0,48,27,11,5,25,12,22,0,2.43,False,9,0.35471995464852607
27077,Marketing,Male,41,Engineer,2022-01-28 08:03:05.556036,2,High School,3,7800.0,42,1,22,11,0,17,63,0,2.61,False,3,0.3547115027829314
27078,IT,Female,26,Analyst,2022-12-27 08:03:05.556036,1,Bachelor,3,5200.0,46,8,23,7,100,2,13,0,1.43,True,7,0.28041568748711604
27089,Engineering,Male,48,Manager,2019-11-24 08:03:05.556036,4,High School,5,9000.0,36,2,4,14,0,12,6,0,2.27,False,0,0.28378447742733454
27093,Operations,Female,57,Specialist,2022-06-08 08:03:05.556036,2,PhD,4,6300.0,39,7,12,13,75,7,1,0,1.98,False,1,0.24387734487734486
27098,IT,Female,47,Developer,2020-03-31 08:03:05.556036,4,High School,1,5500.0,50,30,23,10,0,4,66,0,1.65,False,4,0.3454251700680272
27099,HR,Male,40,Technician,2017-04-03 08:03:05.556036,7,Bachelor,1,3850.0,31,1,22,6,50,5,6,0,4.18,False,8,0.2894885590599876
27121,IT,Male,53,Technician,2018-12-30 08:03:05.556036,5,High School,1,3850.0,36,45,5,13,50,6,29,0,1.19,False,1,0.26604504225932796
27123,Marketing,Male,34,Analyst,2018-12-24 08:03:05.556036,5,Master,3,5200.0,37,6,13,6,75,1,29,0,1.93,False,8,0.3438613687899402
27141,Legal,Female,41,Analyst,2021-04-04 08:03:05.556036,3,Bachelor,3,5200.0,58,34,19,11,100,13,18,0,2.25,False,3,0.3804962894248608
27146,Engineering,Female,40,Technician,2021-11-28 08:03:05.556036,2,Bachelor,1,3850.0,55,24,2,3,75,19,49,0,1.92,False,11,0.4000919398062255
27154,Customer Support,Male,22,Developer,2015-09-27 08:03:05.556036,8,Bachelor,2,6000.0,49,13,24,9,100,12,27,0,2.03,True,5,0.28053525046382183
27164,Finance,Female,35,Developer,2019-10-31 08:03:05.556036,4,Bachelor,4,7000.0,37,25,7,9,0,15,22,0,1.57,False,5,0.3964138321995465
27202,Customer Support,Female,32,Engineer,2021-03-14 08:03:05.556036,3,High School,3,7800.0,57,12,27,11,75,7,58,0,2.62,False,3,0.39000845186559474
27204,IT,Male,34,Engineer,2022-05-12 08:03:05.556036,2,High School,1,6600.0,60,4,25,3,75,7,3,0,3.72,True,11,0.3155299938157081
27219,Sales,Female,49,Analyst,2022-07-27 08:03:05.556036,2,Bachelor,1,4400.0,33,15,12,0,25,9,24,0,1.19,True,14,0.3192093382807668
27222,Finance,Female,58,Consultant,2020-09-13 08:03:05.556036,3,Bachelor,1,6050.0,37,24,27,13,75,10,43,0,4.14,False,1,0.35611358482787053
27234,IT,Male,50,Technician,2022-09-04 08:03:05.556036,2,Master,2,4200.0,59,27,29,12,50,14,82,0,1.88,False,2,0.3984320758606473
27236,Operations,Male,46,Manager,2018-09-08 08:03:05.556036,5,High School,4,8400.0,55,6,27,9,75,18,22,0,1.95,False,5,0.3378628117913832
27247,Sales,Male,27,Engineer,2017-11-15 08:03:05.556036,6,Bachelor,2,7200.0,44,12,3,5,0,12,27,0,1.45,False,9,0.3045964749536178
27259,Marketing,Other,30,Consultant,2015-03-24 08:03:05.556036,9,Bachelor,2,6600.0,60,3,10,11,100,6,73,0,1.99,False,3,0.30207678829107404
27269,Customer Support,Female,33,Technician,2024-02-20 08:03:05.556036,0,PhD,1,3850.0,60,39,12,6,100,13,12,0,2.69,True,8,0.38221181199752624
27287,Operations,Female,57,Technician,2019-08-29 08:03:05.556036,5,Master,3,4550.0,31,14,16,8,0,17,13,0,2.19,False,6,0.32861976911976915
27299,Sales,Female,30,Analyst,2019-04-11 08:03:05.556036,5,Master,1,4400.0,30,0,9,0,75,2,31,0,2.9,True,14,0.3576262626262626
27302,IT,Female,28,Technician,2021-08-22 08:03:05.556036,3,Master,2,4200.0,45,16,28,9,25,4,38,0,1.91,False,5,0.30900237064522773
27311,HR,Female,38,Developer,2015-07-02 08:03:05.556036,9,Bachelor,2,6000.0,53,28,2,8,100,9,12,0,1.87,False,6,0.3177424242424242
27312,IT,Female,27,Technician,2016-03-29 08:03:05.556036,8,Bachelor,2,4200.0,44,24,27,4,0,12,29,0,1.62,False,10,0.38040218511647084
27335,Engineering,Male,22,Analyst,2015-07-06 08:03:05.556036,9,Bachelor,1,4400.0,49,27,10,5,100,4,23,0,2.36,False,9,0.35324015666872804
27341,Customer Support,Male,40,Analyst,2024-06-11 08:03:05.556036,0,High School,3,5200.0,44,10,1,13,100,19,20,0,4.08,False,1,0.3495060812203669
27362,Operations,Male,29,Specialist,2021-05-06 08:03:05.556036,3,Bachelor,4,6300.0,59,12,1,8,100,16,11,0,1.49,False,6,0.33141609977324266
27363,Marketing,Male,49,Technician,2017-10-01 08:03:05.556036,6,High School,1,3850.0,43,13,28,14,75,12,45,0,3.02,False,0,0.24497031539888683
27365,IT,Female,32,Manager,2014-12-17 08:03:05.556036,9,Bachelor,2,7200.0,56,19,17,6,75,11,26,0,2.85,False,8,0.38686198721913
27381,Sales,Male,28,Analyst,2018-05-24 08:03:05.556036,6,Bachelor,5,6000.0,30,29,28,13,25,6,5,0,1.65,False,1,0.37525407132549987
27390,Legal,Male,58,Analyst,2021-04-11 08:03:05.556036,3,Bachelor,4,5600.0,34,16,8,10,0,1,45,0,1.27,False,4,0.37685807050092757
27394,Sales,Male,51,Analyst,2022-10-05 08:03:05.556036,1,Bachelor,4,5600.0,52,3,8,13,75,9,31,0,2.67,False,1,0.32265687487116057
27400,Marketing,Male,52,Specialist,2020-11-18 08:03:05.556036,3,High School,4,6300.0,52,12,13,11,75,3,7,0,1.13,False,3,0.2624781488352917
27416,Sales,Male,32,Technician,2024-08-27 08:03:05.556036,0,Bachelor,1,3850.0,60,11,7,7,75,14,34,0,1.61,True,7,0.24408482787054217
27444,Marketing,Male,26,Developer,2022-12-28 08:03:05.556036,1,Bachelor,1,5500.0,34,28,16,11,25,2,53,0,2.72,False,3,0.35021356421356414
27455,Finance,Female,34,Specialist,2018-11-27 08:03:05.556036,5,PhD,4,6300.0,53,28,10,12,75,17,4,0,2.92,False,2,0.3969379509379509
27457,Legal,Male,36,Consultant,2022-08-31 08:03:05.556036,2,High School,1,6050.0,53,19,25,14,0,2,31,0,1.95,True,0,0.1876772830344259
27461,Legal,Female,34,Manager,2019-08-02 08:03:05.556036,5,Bachelor,1,6600.0,59,12,16,10,25,17,71,0,1.83,False,4,0.2910567924139353
27463,Operations,Female,49,Consultant,2024-04-26 08:03:05.556036,0,Bachelor,2,6600.0,47,21,13,8,100,18,44,0,1.58,False,6,0.33931746031746035
27464,Sales,Male,37,Consultant,2021-04-27 08:03:05.556036,3,Bachelor,1,6050.0,57,5,17,13,50,4,56,0,1.96,False,1,0.19582519068233356
27481,Marketing,Female,43,Technician,2014-12-23 08:03:05.556036,9,Bachelor,1,3850.0,36,12,17,9,25,5,1,0,4.18,False,5,0.28142836528550813
27489,IT,Male,37,Consultant,2015-04-02 08:03:05.556036,9,Bachelor,2,6600.0,42,45,14,14,75,18,27,0,2.5,False,0,0.36321892393320965
27495,Marketing,Male,50,Technician,2015-08-19 08:03:05.556036,9,High School,1,3850.0,43,43,0,3,75,6,26,0,1.16,False,11,0.3931783137497423
27522,Engineering,Male,60,Developer,2016-03-29 08:03:05.556036,8,Bachelor,2,6000.0,38,23,26,10,100,8,34,0,1.68,False,4,0.303707276850134
27524,Finance,Male,40,Manager,2021-01-13 08:03:05.556036,3,Master,3,7800.0,52,5,25,11,0,1,18,0,4.67,False,3,0.3831289424860853
27538,IT,Male,59,Consultant,2024-08-25 08:03:05.556036,0,High School,1,6050.0,49,10,27,14,0,5,45,0,2.29,False,0,0.19622541743970318
27564,Finance,Male,55,Analyst,2017-11-13 08:03:05.556036,6,Bachelor,1,4400.0,37,0,19,7,0,12,19,0,4.26,False,7,0.3013838383838384
27578,Customer Support,Female,44,Engineer,2019-08-28 08:03:05.556036,5,High School,2,7200.0,33,14,12,11,25,16,47,0,2.8,False,3,0.33494949494949494
27584,Operations,Male,42,Analyst,2022-03-15 08:03:05.556036,2,PhD,3,5200.0,35,15,14,9,75,15,8,0,4.01,False,5,0.39931467738610593
27586,Legal,Male,49,Technician,2018-08-19 08:03:05.556036,6,High School,3,4550.0,58,17,16,14,75,17,54,0,2.22,False,0,0.33947866419295
27589,HR,Female,51,Manager,2019-10-30 08:03:05.556036,4,Bachelor,1,6600.0,33,0,29,12,100,1,33,0,3.36,False,2,0.21323809523809523
27594,Marketing,Male,35,Engineer,2022-06-01 08:03:05.556036,2,Bachelor,2,7200.0,41,2,0,5,25,14,41,0,1.07,False,9,0.27306297670583385
27596,Engineering,Male,33,Specialist,2017-02-14 08:03:05.556036,7,Bachelor,2,5400.0,54,12,0,10,100,18,84,0,1.29,True,4,0.3403194186765615
27602,Operations,Female,52,Consultant,2022-09-07 08:03:05.556036,1,Bachelor,1,6050.0,59,11,7,0,0,16,11,0,2.75,False,14,0.3546201814058957
27610,Operations,Male,47,Manager,2022-01-17 08:03:05.556036,2,Master,3,7800.0,47,17,11,13,25,4,61,0,1.27,False,1,0.32040579262007834
27618,Engineering,Male,33,Developer,2018-12-29 08:03:05.556036,5,Master,2,6000.0,60,3,26,10,50,11,37,0,3.42,False,4,0.3151352298495156
27619,IT,Female,25,Engineer,2014-11-21 08:03:05.556036,9,Bachelor,2,7200.0,32,11,15,5,100,15,6,0,2.68,False,9,0.3195905998763141
27621,Finance,Male,44,Manager,2015-05-11 08:03:05.556036,9,High School,2,7200.0,31,5,23,10,0,4,80,0,1.45,False,4,0.3116671820243249
27642,Finance,Male,42,Developer,2022-08-24 08:03:05.556036,2,High School,3,6500.0,46,14,22,2,100,6,5,0,2.07,True,12,0.3921724386724387
27659,Finance,Male,57,Analyst,2018-11-16 08:03:05.556036,5,Bachelor,1,4400.0,33,4,6,10,100,13,30,0,1.96,False,4,0.18207544836116263
27661,Engineering,Female,28,Consultant,2022-09-22 08:03:05.556036,1,Bachelor,1,6050.0,56,2,29,7,75,14,14,0,2.73,False,7,0.22294609358895076
27682,Engineering,Female,52,Consultant,2020-03-07 08:03:05.556036,4,High School,5,8250.0,45,2,23,11,0,13,36,0,2.03,False,3,0.37524768089053806
27689,Finance,Male,58,Engineer,2020-04-21 08:03:05.556036,4,PhD,5,9000.0,60,8,13,11,100,3,9,0,2.44,False,3,0.36569202226345077
27690,Marketing,Female,22,Analyst,2021-02-14 08:03:05.556036,3,Master,2,4800.0,56,10,27,6,0,15,6,0,2.89,False,8,0.31172325293753866
27702,Sales,Female,43,Developer,2020-07-18 08:03:05.556036,4,High School,1,5500.0,56,3,19,2,25,7,64,0,2.61,False,12,0.3934663986806844
27703,Finance,Female,57,Developer,2017-08-21 08:03:05.556036,7,Master,1,5500.0,55,9,22,8,50,10,23,0,2.01,False,6,0.21941362605648318
27707,IT,Male,24,Specialist,2019-05-05 08:03:05.556036,5,Bachelor,3,5850.0,39,15,12,7,50,15,26,0,2.29,False,7,0.3782497423211709
27752,Sales,Male,22,Analyst,2015-03-04 08:03:05.556036,9,High School,2,4800.0,43,6,29,3,0,7,40,0,1.54,False,11,0.3394407338693053
27783,Finance,Female,32,Specialist,2018-07-14 08:03:05.556036,6,High School,2,5400.0,55,16,19,5,50,15,68,0,1.45,True,9,0.4037512883941455
27785,Engineering,Male,38,Engineer,2016-11-27 08:03:05.556036,7,Master,1,6600.0,42,37,12,13,100,1,59,0,1.72,False,1,0.3204980416408988
27797,Customer Support,Female,31,Consultant,2023-05-01 08:03:05.556036,1,Bachelor,1,6050.0,56,30,19,12,25,19,68,0,1.3,False,2,0.30339414553700267
27799,IT,Male,33,Specialist,2022-07-03 08:03:05.556036,2,Bachelor,1,4950.0,47,1,24,9,50,12,25,0,1.43,False,5,0.14751525458668313
27803,Operations,Male,34,Technician,2022-06-27 08:03:05.556036,2,Bachelor,1,3850.0,31,37,26,8,0,13,22,0,2.74,True,6,0.36817913832199545
27811,Sales,Male,44,Consultant,2022-06-28 08:03:05.556036,2,Bachelor,4,7700.0,59,16,28,11,25,11,26,0,2.3,False,3,0.3756885178313749
27828,Sales,Female,28,Manager,2015-04-28 08:03:05.556036,9,Bachelor,1,6600.0,44,23,1,5,100,10,0,0,3.41,False,9,0.3429489795918367
27836,Finance,Female,23,Engineer,2015-07-28 08:03:05.556036,9,Bachelor,2,7200.0,32,5,8,9,100,15,28,0,3.62,False,5,0.32940239125953413
27846,Customer Support,Female,56,Analyst,2023-05-26 08:03:05.556036,1,High School,2,4800.0,49,5,7,14,100,15,58,0,1.17,True,0,0.1960798804370233
27866,Customer Support,Female,37,Manager,2014-12-19 08:03:05.556036,9,Bachelor,2,7200.0,46,43,13,10,0,12,15,0,2.47,False,4,0.38645609152752014
27877,Engineering,Male,38,Technician,2017-01-17 08:03:05.556036,7,Bachelor,4,4900.0,43,10,16,14,50,3,62,0,1.93,False,0,0.36256885178313747
27887,Operations,Female,49,Consultant,2019-06-02 08:03:05.556036,5,Master,3,7150.0,38,16,16,6,25,4,0,0,1.85,False,8,0.3220918367346939
27893,Operations,Female,36,Technician,2022-08-07 08:03:05.556036,2,High School,2,4200.0,39,30,19,13,50,15,25,0,3.6,False,1,0.36723974438260154
27905,Legal,Female,38,Consultant,2023-03-03 08:03:05.556036,1,Master,2,6600.0,31,15,24,13,25,10,23,0,4.62,True,1,0.35297485054627914
27922,HR,Male,48,Manager,2018-07-21 08:03:05.556036,6,Bachelor,3,7800.0,32,37,11,9,25,4,1,0,1.19,False,5,0.33396918161203876
27929,Sales,Male,33,Manager,2023-02-16 08:03:05.556036,1,Bachelor,4,8400.0,41,13,15,12,100,9,31,0,2.81,True,2,0.38475891568748716
27932,Finance,Female,52,Specialist,2014-09-27 08:03:05.556036,9,High School,1,4950.0,46,16,28,5,0,8,54,0,2.49,False,9,0.3774684601113173
27938,Engineering,Male,57,Specialist,2024-03-30 08:03:05.556036,0,High School,1,4950.0,36,38,27,10,100,10,26,0,1.18,False,4,0.27377015048443615
27973,HR,Male,59,Manager,2021-01-12 08:03:05.556036,3,Bachelor,1,6600.0,41,20,11,8,50,18,7,0,4.95,False,6,0.37898835291692434
27978,Marketing,Male,31,Manager,2021-07-25 08:03:05.556036,3,Bachelor,1,6600.0,44,20,27,14,50,8,37,0,3.89,False,0,0.30088012780869927
27998,Operations,Male,60,Engineer,2017-10-05 08:03:05.556036,6,Bachelor,4,8400.0,30,10,12,8,50,3,31,0,1.22,False,6,0.3501568748711606
28005,HR,Male,44,Developer,2018-11-04 08:03:05.556036,5,High School,1,5500.0,31,14,19,8,75,4,2,0,1.2,False,6,0.15689754689754692
28013,Operations,Other,32,Technician,2018-09-02 08:03:05.556036,6,Bachelor,1,3850.0,53,10,6,2,75,5,1,0,1.7,False,12,0.24926509997938567
28034,Marketing,Female,60,Engineer,2023-07-04 08:03:05.556036,1,Bachelor,1,6600.0,53,3,16,5,75,12,2,0,4.68,False,9,0.3288567305710163
28084,IT,Male,44,Technician,2021-05-21 08:03:05.556036,3,Bachelor,3,4550.0,52,29,8,12,50,18,26,0,2.64,False,2,0.3814640280354566
28116,Legal,Female,33,Engineer,2016-09-20 08:03:05.556036,7,High School,3,7800.0,38,15,26,8,0,3,37,0,1.34,False,6,0.3386862502576788
28140,Legal,Female,28,Analyst,2017-08-30 08:03:05.556036,7,Bachelor,2,4800.0,30,20,24,9,100,15,12,0,1.65,False,5,0.25980364873222017
28146,Marketing,Male,28,Specialist,2015-11-10 08:03:05.556036,8,High School,5,6750.0,35,11,16,13,50,16,13,0,2.89,False,1,0.37994629973201405
28152,Legal,Female,47,Specialist,2014-12-08 08:03:05.556036,9,Bachelor,3,5850.0,39,5,19,8,0,2,34,0,1.04,False,6,0.27680931766646055
28157,IT,Female,59,Developer,2019-08-28 08:03:05.556036,5,Bachelor,3,6500.0,30,36,10,14,0,3,5,0,3.47,True,0,0.3805397856112142
28163,Customer Support,Female,47,Technician,2023-04-16 08:03:05.556036,1,PhD,2,4200.0,53,33,18,8,25,7,36,0,2.02,False,6,0.39413543599257883
28172,Sales,Female,58,Developer,2023-02-15 08:03:05.556036,1,High School,3,6500.0,57,13,7,10,100,1,53,0,2.11,True,4,0.3727747887033601
28179,Operations,Female,56,Consultant,2014-11-09 08:03:05.556036,9,Bachelor,3,7150.0,57,5,15,0,100,15,18,0,1.05,False,14,0.35927179962894246
28215,Marketing,Male,48,Technician,2024-08-07 08:03:05.556036,0,Master,2,4200.0,37,6,7,3,0,2,40,0,2.43,False,11,0.3839407338693053
28242,Finance,Other,57,Manager,2018-10-13 08:03:05.556036,5,Master,4,8400.0,56,9,13,9,100,15,51,0,1.12,False,5,0.36719356833642547
28266,Finance,Male,35,Consultant,2024-02-20 08:03:05.556036,0,Bachelor,3,7150.0,58,22,23,14,50,17,8,0,4.11,False,0,0.3614575345289631
28298,Legal,Female,45,Specialist,2015-07-12 08:03:05.556036,9,Bachelor,5,6750.0,35,12,1,12,75,18,2,0,1.59,False,2,0.3110914244485673
28301,Finance,Female,58,Developer,2014-12-20 08:03:05.556036,9,Bachelor,1,5500.0,44,5,9,12,0,4,21,0,3.52,False,2,0.21740383426097712
28316,Finance,Male,39,Consultant,2017-12-31 08:03:05.556036,6,High School,4,7700.0,30,6,29,12,0,19,48,0,2.49,False,2,0.3745309214594929
28322,HR,Female,30,Engineer,2015-04-09 08:03:05.556036,9,High School,2,7200.0,43,7,11,13,100,11,76,0,1.9,False,1,0.29139249639249637
28357,HR,Male,30,Engineer,2019-05-01 08:03:05.556036,5,High School,1,6600.0,43,22,15,11,100,15,26,0,2.51,False,3,0.2606783137497423
28360,Marketing,Male,38,Specialist,2017-03-21 08:03:05.556036,7,High School,1,4950.0,32,22,0,9,100,10,86,0,1.8,False,5,0.3749618635332921
28362,Sales,Female,34,Developer,2017-06-17 08:03:05.556036,7,High School,2,6000.0,57,0,2,2,100,12,77,0,1.48,False,12,0.400984126984127
28382,Marketing,Female,48,Consultant,2021-12-20 08:03:05.556036,2,Bachelor,1,6050.0,41,46,26,14,25,12,61,0,1.68,False,0,0.3449874252731395
28407,Customer Support,Male,23,Developer,2024-04-28 08:03:05.556036,0,Master,3,6500.0,59,31,7,10,75,4,9,0,1.23,False,4,0.31335528756957326
28416,Legal,Female,51,Engineer,2021-03-13 08:03:05.556036,3,Master,1,6600.0,44,23,9,11,50,5,1,0,3.78,False,3,0.27775489589775304
28436,IT,Female,54,Specialist,2018-04-05 08:03:05.556036,6,High School,1,4950.0,30,4,13,11,100,8,3,0,1.07,False,3,0.06874427952999382
28443,Engineering,Male,26,Consultant,2023-03-30 08:03:05.556036,1,Bachelor,2,6600.0,41,36,1,10,100,14,28,0,1.18,False,4,0.31964728921871777
28444,Sales,Male,37,Manager,2022-01-28 08:03:05.556036,2,High School,2,7200.0,46,39,15,12,0,3,22,0,2.29,True,2,0.34669954648526075
28449,Sales,Female,38,Engineer,2014-12-30 08:03:05.556036,9,High School,1,6600.0,55,7,4,7,25,9,37,0,3.66,False,7,0.3363189033189033
28451,Sales,Male,27,Analyst,2021-11-26 08:03:05.556036,2,Master,1,4400.0,50,10,22,11,25,7,12,0,4.01,False,3,0.25841589363017936
28456,Customer Support,Female,49,Specialist,2016-10-15 08:03:05.556036,7,High School,4,6300.0,45,3,10,10,100,8,27,0,2.13,False,4,0.33043320964749534
28469,Operations,Male,34,Manager,2024-01-11 08:03:05.556036,0,Bachelor,3,7800.0,51,4,3,2,100,14,1,0,2.12,False,12,0.34577530406101836
28487,Customer Support,Female,31,Consultant,2016-01-01 08:03:05.556036,8,High School,3,7150.0,57,7,29,10,0,10,12,0,1.48,False,4,0.23395670995670992
28491,Marketing,Male,52,Manager,2023-06-23 08:03:05.556036,1,High School,1,6600.0,38,37,14,14,75,18,23,0,3.03,False,0,0.29898505462791175
28497,Finance,Female,23,Engineer,2017-07-29 08:03:05.556036,7,High School,4,8400.0,34,4,5,12,50,6,36,0,1.14,False,2,0.2746252319109462
28502,Engineering,Female,42,Manager,2018-01-11 08:03:05.556036,6,Bachelor,4,8400.0,56,1,16,11,75,10,29,0,3.89,False,3,0.40002463409606265
28504,Customer Support,Male,23,Developer,2016-10-14 08:03:05.556036,7,Bachelor,1,5500.0,54,6,1,12,100,18,86,0,2.21,False,2,0.2872985982271697
28509,HR,Male,49,Analyst,2015-01-09 08:03:05.556036,9,PhD,1,4400.0,50,20,22,9,50,8,30,0,3.83,False,5,0.3551672850958565
28577,Engineering,Male,34,Developer,2021-10-15 08:03:05.556036,2,Master,4,7000.0,43,24,8,13,50,14,19,0,1.27,False,1,0.31412873634302213
28580,Finance,Male,56,Engineer,2018-09-04 08:03:05.556036,6,High School,2,7200.0,51,12,19,12,25,8,85,0,1.89,False,2,0.34376819212533494
28583,Finance,Male,23,Engineer,2023-04-02 08:03:05.556036,1,Bachelor,2,7200.0,38,31,23,11,100,19,5,0,1.86,False,3,0.2724887652030509
28585,Legal,Male,41,Consultant,2015-08-06 08:03:05.556036,9,Master,1,6050.0,34,10,26,14,25,12,92,0,1.79,False,0,0.2661749123891981
28591,Legal,Female,59,Specialist,2022-08-16 08:03:05.556036,2,Bachelor,1,4950.0,55,23,2,12,100,13,44,0,1.88,False,2,0.2553378684807256
28596,Marketing,Male,28,Technician,2022-03-18 08:03:05.556036,2,Bachelor,3,4550.0,34,2,0,2,75,5,28,0,2.15,False,12,0.3936574933003505
28615,HR,Male,30,Manager,2017-02-27 08:03:05.556036,7,Bachelor,2,7200.0,34,8,12,1,50,10,5,0,2.14,False,13,0.33546835703978556
28635,Engineering,Female,30,Technician,2018-11-09 08:03:05.556036,5,High School,1,3850.0,35,12,13,9,0,9,32,0,3.26,False,5,0.29805462791177073
28640,Customer Support,Male,59,Developer,2023-10-15 08:03:05.556036,0,Master,2,6000.0,32,20,8,9,75,4,9,0,3.7,False,5,0.3562430426716141
28643,Sales,Male,39,Consultant,2018-10-06 08:03:05.556036,5,High School,4,7700.0,40,19,23,13,100,18,24,0,1.16,False,1,0.29832158317872604
28649,HR,Female,38,Specialist,2022-03-22 08:03:05.556036,2,Bachelor,4,6300.0,34,44,28,14,0,15,14,0,1.59,False,0,0.38737466501752216
28679,Sales,Male,40,Manager,2024-03-04 08:03:05.556036,0,Bachelor,5,9000.0,50,12,20,10,75,6,7,0,1.16,False,4,0.32826386312100597
28684,Customer Support,Male,49,Engineer,2022-10-16 08:03:05.556036,1,Master,3,7800.0,56,19,15,10,100,11,22,0,1.71,False,4,0.3146383219954649
28703,Finance,Male,28,Technician,2015-03-04 08:03:05.556036,9,PhD,4,4900.0,37,24,16,13,75,5,18,0,1.66,False,1,0.33160853432282006
28713,Customer Support,Other,46,Developer,2020-07-31 08:03:05.556036,4,Bachelor,1,5500.0,42,0,10,10,25,2,54,0,3.07,True,4,0.2697337662337662
28716,Marketing,Male,51,Consultant,2022-06-08 08:03:05.556036,2,Master,1,6050.0,57,24,10,13,50,17,47,0,1.16,False,1,0.21519439290867864
28738,Engineering,Male,36,Developer,2019-10-14 08:03:05.556036,4,Bachelor,4,7000.0,41,20,24,6,25,2,23,0,1.12,False,8,0.39838301381158525
28739,HR,Male,51,Consultant,2021-02-27 08:03:05.556036,3,Bachelor,4,7700.0,53,7,29,10,100,16,2,0,4.08,False,4,0.39375468975468975
28780,Customer Support,Male,30,Technician,2023-04-10 08:03:05.556036,1,High School,5,5250.0,57,14,28,11,0,13,43,0,1.3,False,3,0.4018686868686868
